OBJECTID;PROJECTNUMMER;NAAMPROJECT;PROJECTFASE;TOTAALAANTALWONINGEN;SHAPE.AREA;SHAPE.LEN;geo_shape;geo_point_2d;NAAMDEELGEBIED;BOUWPLAN;WONINGTYPE;PRIJSKLASSE;OPLEVERJAARDEELGEBIED;AANTALWONINGENDEELGEBIED;PROJECT_ID;NIEUW_VERBOUW
309251;123;Meerhoven/Park Forum;In ontwikkeling;50;977689.01;4692.2634505303795;"{""coordinates"": [[[5.377472187966867, 51.441833037026534], [5.379917287604322, 51.442127138551115], [5.3953671996621635, 51.44656744619431], [5.3959250878267655, 51.44531078828417], [5.397770535006489, 51.445042768849476], [5.399272242893204, 51.44501655237525], [5.399443408055973, 51.44498956811622], [5.397512756206677, 51.44370527826483], [5.397384591649221, 51.443036532644825], [5.397127015090883, 51.442528695471474], [5.396739994654956, 51.44202086866292], [5.395625157020759, 51.441298267757716], [5.394251504763185, 51.44084353512761], [5.39343596786682, 51.440656618975765], [5.393092193386372, 51.44046877427742], [5.392792992021358, 51.44014789390872], [5.392964089013084, 51.43969305811604], [5.392877701035006, 51.43894430569072], [5.392706480786697, 51.43835555586403], [5.392535289817459, 51.437980736310756], [5.392191524734467, 51.437659856464], [5.391890926356206, 51.43749987112384], [5.391762911776564, 51.43733897913216], [5.391762906510479, 51.43728594592614], [5.392062025171131, 51.43707110374956], [5.3911185358397145, 51.43650934890068], [5.390002568315108, 51.437178141436554], [5.389530870908622, 51.4376599461372], [5.388758566789388, 51.43779389216206], [5.388114253226479, 51.43768693523687], [5.37970274276744, 51.43482472191611], [5.377472187966867, 51.441833037026534]]], ""type"": ""Polygon""}";51.44086142769045, 5.387482560619568;Park Forum Zuid;;Eengezins;Koop(duur);2030;7;358-000;Nieuwbouw
309247;123;Meerhoven/Park Forum;In ontwikkeling;50;977689.01;4692.2634505303795;"{""coordinates"": [[[5.377472187966867, 51.441833037026534], [5.379917287604322, 51.442127138551115], [5.3953671996621635, 51.44656744619431], [5.3959250878267655, 51.44531078828417], [5.397770535006489, 51.445042768849476], [5.399272242893204, 51.44501655237525], [5.399443408055973, 51.44498956811622], [5.397512756206677, 51.44370527826483], [5.397384591649221, 51.443036532644825], [5.397127015090883, 51.442528695471474], [5.396739994654956, 51.44202086866292], [5.395625157020759, 51.441298267757716], [5.394251504763185, 51.44084353512761], [5.39343596786682, 51.440656618975765], [5.393092193386372, 51.44046877427742], [5.392792992021358, 51.44014789390872], [5.392964089013084, 51.43969305811604], [5.392877701035006, 51.43894430569072], [5.392706480786697, 51.43835555586403], [5.392535289817459, 51.437980736310756], [5.392191524734467, 51.437659856464], [5.391890926356206, 51.43749987112384], [5.391762911776564, 51.43733897913216], [5.391762906510479, 51.43728594592614], [5.392062025171131, 51.43707110374956], [5.3911185358397145, 51.43650934890068], [5.390002568315108, 51.437178141436554], [5.389530870908622, 51.4376599461372], [5.388758566789388, 51.43779389216206], [5.388114253226479, 51.43768693523687], [5.37970274276744, 51.43482472191611], [5.377472187966867, 51.441833037026534]]], ""type"": ""Polygon""}";51.44086142769045, 5.387482560619568;Park Forum Zuid;;Eengezins;Koop(duur);2026;7;358-000;Nieuwbouw
309243;123;Meerhoven/Park Forum;In ontwikkeling;50;977689.01;4692.2634505303795;"{""coordinates"": [[[5.377472187966867, 51.441833037026534], [5.379917287604322, 51.442127138551115], [5.3953671996621635, 51.44656744619431], [5.3959250878267655, 51.44531078828417], [5.397770535006489, 51.445042768849476], [5.399272242893204, 51.44501655237525], [5.399443408055973, 51.44498956811622], [5.397512756206677, 51.44370527826483], [5.397384591649221, 51.443036532644825], [5.397127015090883, 51.442528695471474], [5.396739994654956, 51.44202086866292], [5.395625157020759, 51.441298267757716], [5.394251504763185, 51.44084353512761], [5.39343596786682, 51.440656618975765], [5.393092193386372, 51.44046877427742], [5.392792992021358, 51.44014789390872], [5.392964089013084, 51.43969305811604], [5.392877701035006, 51.43894430569072], [5.392706480786697, 51.43835555586403], [5.392535289817459, 51.437980736310756], [5.392191524734467, 51.437659856464], [5.391890926356206, 51.43749987112384], [5.391762911776564, 51.43733897913216], [5.391762906510479, 51.43728594592614], [5.392062025171131, 51.43707110374956], [5.3911185358397145, 51.43650934890068], [5.390002568315108, 51.437178141436554], [5.389530870908622, 51.4376599461372], [5.388758566789388, 51.43779389216206], [5.388114253226479, 51.43768693523687], [5.37970274276744, 51.43482472191611], [5.377472187966867, 51.441833037026534]]], ""type"": ""Polygon""}";51.44086142769045, 5.387482560619568;Park Forum  260 -262;;Eengezins;Koop(duur);2020;1;358-000;Nieuwbouw
309246;123;Meerhoven/Park Forum;In ontwikkeling;50;977689.01;4692.2634505303795;"{""coordinates"": [[[5.377472187966867, 51.441833037026534], [5.379917287604322, 51.442127138551115], [5.3953671996621635, 51.44656744619431], [5.3959250878267655, 51.44531078828417], [5.397770535006489, 51.445042768849476], [5.399272242893204, 51.44501655237525], [5.399443408055973, 51.44498956811622], [5.397512756206677, 51.44370527826483], [5.397384591649221, 51.443036532644825], [5.397127015090883, 51.442528695471474], [5.396739994654956, 51.44202086866292], [5.395625157020759, 51.441298267757716], [5.394251504763185, 51.44084353512761], [5.39343596786682, 51.440656618975765], [5.393092193386372, 51.44046877427742], [5.392792992021358, 51.44014789390872], [5.392964089013084, 51.43969305811604], [5.392877701035006, 51.43894430569072], [5.392706480786697, 51.43835555586403], [5.392535289817459, 51.437980736310756], [5.392191524734467, 51.437659856464], [5.391890926356206, 51.43749987112384], [5.391762911776564, 51.43733897913216], [5.391762906510479, 51.43728594592614], [5.392062025171131, 51.43707110374956], [5.3911185358397145, 51.43650934890068], [5.390002568315108, 51.437178141436554], [5.389530870908622, 51.4376599461372], [5.388758566789388, 51.43779389216206], [5.388114253226479, 51.43768693523687], [5.37970274276744, 51.43482472191611], [5.377472187966867, 51.441833037026534]]], ""type"": ""Polygon""}";51.44086142769045, 5.387482560619568;Park Forum Zuid;;Eengezins;Koop(duur);2025;6;358-000;Nieuwbouw
310132;402;Kloosterdreef 102-108;Gereed;22;827.97;128.56148816443502;"{""coordinates"": [[[[5.471063011494757, 51.45221647712654], [5.471513520152091, 51.452329408815395], [5.471687150154292, 51.45208748789923], [5.471356102679126, 51.452002335424815], [5.4712427424864964, 51.45216151665383], [5.471131904916848, 51.45212833857884], [5.471063011494757, 51.45221647712654]]], [[[5.471513520152091, 51.452329408815395], [5.471509214140524, 51.452334805131706], [5.471516399132604, 51.45233030559617], [5.471513520152091, 51.452329408815395]]]], ""type"": ""MultiPolygon""}";51.452168767480956, 5.471403214187194;Kloosterdreef 102-108;12/0442;Meergezins;Huur(betaalbaar);2013;22;;Verbouw transformatie
311113;1063;Strijp S Veld T (Next);Gereed;158;1118.46;134.45598245761002;"{""coordinates"": [[[5.461318662983045, 51.445819566932045], [5.461743362188083, 51.4460368213414], [5.462027823638712, 51.445820910745994], [5.461649196454976, 51.44562879616535], [5.461318662983045, 51.445819566932045]]], ""type"": ""Polygon""}";51.445828606058136, 5.461681886023541;Strijp S Veld T (Next);V19/37431;Meergezins;Huur(duur);2022;30;177-000;Nieuwbouw
311115;1063;Strijp S Veld T (Next);Gereed;158;1118.46;134.45598245761002;"{""coordinates"": [[[5.461318662983045, 51.445819566932045], [5.461743362188083, 51.4460368213414], [5.462027823638712, 51.445820910745994], [5.461649196454976, 51.44562879616535], [5.461318662983045, 51.445819566932045]]], ""type"": ""Polygon""}";51.445828606058136, 5.461681886023541;Strijp S Veld T (Next);V19/37431;Meergezins;Koop(duur);2022;30;177-000;Nieuwbouw
311236;1148;Markt 21;In ontwikkeling;5;183.335;57.6540359035006;"{""coordinates"": [[[5.478260519638111, 51.43919637813801], [5.478312151010038, 51.43912352948701], [5.478070390209607, 51.43905540454632], [5.478047433864763, 51.43908328735053], [5.478040239079379, 51.43908149523069], [5.477995759173337, 51.43913456310308], [5.478059075869207, 51.4391515921787], [5.478169868996799, 51.43917577506647], [5.478260519638111, 51.43919637813801]]], ""type"": ""Polygon""}";51.43912738475462, 5.47815535414195;Markt 21A;V21/44701;Meergezins;Huur(duur);2023;-1;;Onttrekking overig
311107;1061;Generaal Berenschotpad 16;Gereed;1;57.08;33.1302669044046;"{""coordinates"": [[[5.480429672335047, 51.459740952536514], [5.480482911415584, 51.459740909901356], [5.480485737701909, 51.45971573939123], [5.48051883408713, 51.459716611739694], [5.4805230090804775, 51.459647395716885], [5.480436671937151, 51.45964566714343], [5.480429672335047, 51.459740952536514]]], ""type"": ""Polygon""}";51.459689897366104, 5.48047375250663;Generaal Berenschotpad 16 en 16a;V21/43341;Eengezins;Huur(betaalbaar);2022;2;;Verbouw overig
311108;1061;Generaal Berenschotpad 16;Gereed;1;57.08;33.1302669044046;"{""coordinates"": [[[5.480429672335047, 51.459740952536514], [5.480482911415584, 51.459740909901356], [5.480485737701909, 51.45971573939123], [5.48051883408713, 51.459716611739694], [5.4805230090804775, 51.459647395716885], [5.480436671937151, 51.45964566714343], [5.480429672335047, 51.459740952536514]]], ""type"": ""Polygon""}";51.459689897366104, 5.48047375250663;Generaal Berenschotpad 16;V21/43341;Eengezins;Huur(middenhuur);2022;-1;;Onttrekking overig
310565;669;Pastoriestraat 135 - Wassenaarstraat;In ontwikkeling;6;114.32000000000001;52.2547657290189;"{""coordinates"": [[[5.473004740722249, 51.45273730326763], [5.473073813919688, 51.45274624099446], [5.473131005250709, 51.45255743687764], [5.473037503751838, 51.45256379792729], [5.473004740722249, 51.45273730326763]]], ""type"": ""Polygon""}";51.45264738777256, 5.473063297660292;Wassenaarstaat 43 t/m 55 oneven;V18/32502;Meergezins;Huur(betaalbaar);2024;7;731-560;Nieuwbouw vervangend
310575;682;Stratumsedijk 28A (vh Diagnostiek voor U);In ontwikkeling;165;5673.32;334.747505036384;"{""coordinates"": [[[5.48402966234229, 51.431901906744926], [5.483903124700752, 51.4319056073838], [5.483595735407637, 51.43206945623915], [5.483715239431603, 51.432139468928874], [5.483758469543241, 51.432181679873814], [5.483883516579108, 51.43215281232979], [5.484674424993811, 51.43215035513754], [5.484836856066857, 51.432119657532276], [5.4850946983927855, 51.431652928603754], [5.484018556157666, 51.43141203298595], [5.4837541147057935, 51.431483263149055], [5.48402966234229, 51.431901906744926]]], ""type"": ""Polygon""}";51.431824147785235, 5.4843565222637265;Stratumsedijk 28A Entree van Elzent;;Meergezins;Huur(betaalbaar);2028;45;909-100;Verbouw transformatie
310576;682;Stratumsedijk 28A (vh Diagnostiek voor U);In ontwikkeling;165;5673.32;334.747505036384;"{""coordinates"": [[[5.48402966234229, 51.431901906744926], [5.483903124700752, 51.4319056073838], [5.483595735407637, 51.43206945623915], [5.483715239431603, 51.432139468928874], [5.483758469543241, 51.432181679873814], [5.483883516579108, 51.43215281232979], [5.484674424993811, 51.43215035513754], [5.484836856066857, 51.432119657532276], [5.4850946983927855, 51.431652928603754], [5.484018556157666, 51.43141203298595], [5.4837541147057935, 51.431483263149055], [5.48402966234229, 51.431901906744926]]], ""type"": ""Polygon""}";51.431824147785235, 5.4843565222637265;Stratumsedijk 28A Entree van Elzent;;Meergezins;Koop(middelduur);2026;118;909-100;Nieuwbouw
310577;682;Stratumsedijk 28A (vh Diagnostiek voor U);In ontwikkeling;165;5673.32;334.747505036384;"{""coordinates"": [[[5.48402966234229, 51.431901906744926], [5.483903124700752, 51.4319056073838], [5.483595735407637, 51.43206945623915], [5.483715239431603, 51.432139468928874], [5.483758469543241, 51.432181679873814], [5.483883516579108, 51.43215281232979], [5.484674424993811, 51.43215035513754], [5.484836856066857, 51.432119657532276], [5.4850946983927855, 51.431652928603754], [5.484018556157666, 51.43141203298595], [5.4837541147057935, 51.431483263149055], [5.48402966234229, 51.431901906744926]]], ""type"": ""Polygon""}";51.431824147785235, 5.4843565222637265;Stratumsedijk 28A Entree van Elzent;;Meergezins;Koop(duur);2026;2;909-100;Nieuwbouw
311557;1428;Boschdijk 225;In ontwikkeling;2;249.11;79.9659704463218;"{""coordinates"": [[[5.466807945110974, 51.449195679319914], [5.466807946679262, 51.44919657818512], [5.466874002756045, 51.44912911800513], [5.466753080765756, 51.449081560816126], [5.466624961551742, 51.44903131180633], [5.46648676493235, 51.44897657518953], [5.466460927177849, 51.44900895198595], [5.466466700136958, 51.44901973445203], [5.466514208398159, 51.44904037601112], [5.46650417600421, 51.44906195564503], [5.466568947012761, 51.44908258541604], [5.4665603500654845, 51.449102366340654], [5.466807945110974, 51.449195679319914]]], ""type"": ""Polygon""}";51.44909160029503, 5.466668157574928;Boschdijk 225-02;EHV-ZP2023-0001;Meergezins;Huur(middenhuur);2024;1;;Verbouw transformatie
308931;52;Maria van Bourgondiëlaan (Engelsbergen);Gereed;70;29617.225;771.974111267167;"{""coordinates"": [[[5.456048804754241, 51.43099149517509], [5.457041230681318, 51.43207134273783], [5.458017952930023, 51.43226850317051], [5.458158276945485, 51.4318810056422], [5.458339535409124, 51.431924939485455], [5.458715844575845, 51.43163707108828], [5.459085706831668, 51.43182380768763], [5.45946703070165, 51.4319817722241], [5.459869434994735, 51.43183051180885], [5.459112023077883, 51.43118559523661], [5.458769312787645, 51.430887382397685], [5.458500231603644, 51.43077339137419], [5.457906060627822, 51.43058948604152], [5.457819762774926, 51.4305769543081], [5.457465830535336, 51.4304531248549], [5.45732040369559, 51.430328269962985], [5.45605454177402, 51.43098160423237], [5.456048804754241, 51.43099149517509]]], ""type"": ""Polygon""}";51.431321079402885, 5.457773285994108;Maria van Bourgondiëlaan (Engelsbergen);10/1887;Meergezins;Huur(betaalbaar);2014;35;;Nieuwbouw
